sl_no,text,Label
81,"@sz0f1 @xe0_xeo Thank you for asking me I've actually seen them before and the inspiration behind them is neat and sweet my favorite!

when you die in older valve games sometimes you can freely move around the map as a noclip spectator and he felt like he could deconstruct the map this way",1
82,BREAKING: Colombia is looking to decriminalize cocaine 😳‼️ https://t.co/ivVwkFrFEY,1
83,"Barack Obama &amp;amp; Larry Sinclair: Cocaine, Sex, Lies &amp;amp; Murder https://t.co/nW00k7lBiY",1
84,Columbia is planning to decriminalize cocaine and make it legal to finally end the war on drugs 😳 https://t.co/qyg9NWoded,1
85,"If President Biden forgives my 20yo student loans, my credit rating will shoot up faster than Don Jr on a cocaine binge.",1
86,"Tom Swarbrick: If you take a line of cocaine you are absolutely helping and funding the type of criminality that has led to a nine-year-old girl being shot dead in her own home.

@TomSwarbrick1 https://t.co/bgyh2lEdKr",1
87,Every day is cocaine and quiet.,1
88,"Wait, Colombia wants to decriminalize cocaine! Wueh!",1
89,"@Liverpoolshell I disagree, I think cocaine is used extensively in the UK not just Liverpool. The real issue for me is aspiration, opportunities and education. We are stealing the future from this city because we would rather say ‘fuck the Tories’ then be proactive and seize opportunities",1
90,"New: Colombia, the world’s largest producer of cocaine, wants to lead a global experiment: decriminalizing the drug.

In his first interview since being named Petro’s drug czar, ⁦@felipetascon57⁩ told us about his bold plans. 

⁦⁦@dicaduran⁩ https://t.co/Dpdp2uxtGQ",1
91,"Tom Swarbrick: If you take a line of cocaine you are absolutely helping and funding the type of criminality that has led to a nine-year-old girl being shot dead in her own home.

@TomSwarbrick1 https://t.co/bgyh2lEdKr",1
92,"#ALGÉRIE UNE #PRISON A CIEL #OUVERT..#New_Guantánamo
Algerians chanting 
"" We did not vote Tebboune Cocaine not our President "" the mention of Cocaine refers to his son Khaled #Tebboune a drug trafficker 
#Algérie #Algeria #الجزائر https://t.co/qQo9x5iYrr",1
93,Australia’s first pill-testing clinic Canberra: 40 per cent of samples did not contain cocaine https://t.co/4b5IHpxrTH,1
94,@cleaningtowels @SirPicklesACat @LitterboxToast @genghisjon30 @cocaine__monkey @HopefulB2020 @Notamused15 @justethan325 @EeyoreSchlong @steviusthegreat They removed the comment. https://t.co/SZQmTO1qQT,1
95,Read more: https://t.co/HTBoQsZvmk,1
96,The US President’s son #HunterBiden has gone from crack cocaine to finan... https://t.co/L2CZhquhmh via @YouTube,1
97,The US President’s son #HunterBiden has gone from crack cocaine to finan... https://t.co/L2CZhquhmh via @YouTube,1
98,"@EmmanuelMacron 

Zelensky is a cocaine user who supported Nazi Azov
battalion. Azov bombed Donets Basin for years. 

How about cleaning up Paris? https://t.co/JdikSU5tQl",1
99,@cleaningtowels @LitterboxToast @SirPicklesACat @genghisjon30 @cocaine__monkey @HopefulB2020 @Notamused15 @justethan325 @EeyoreSchlong @steviusthegreat You get the weirdest bots. https://t.co/YNenEhSRCd,1
0,"The consequences of medicalizing humanity is playing out in front of us. 

They just wanted to increase the sale of prescription psychiatric drugs &amp; it worked. Altered the way many view &amp; label our internal experiences.

It's so sad.

Now a mentally and physically sick society",1
1,"@KingGamur So drugs really do bring families closer together, got it ✍️",1
2,Yet another young star ruined by drugs…😔 https://t.co/CpJttVnLEI https://t.co/183O3w4w0Z,1
3,"Because this is Indonesia, it doesn’t get dealt with unless it’s viral, let’s get this going. 

Bali police said the student was carrying illegal drugs but his family said they’re prescription drugs for mental health. Plus, allegations of police mistreatment and discrimination. https://t.co/TgkIhjFeDA",1
4,"@DaveKelland Put down the drugs, Sir. Anyone in their right mind would know that is the worst idea ever expressed.",1
5,"Not a single Republican in Congress voted for the Inflation Reduction Act.

Not one voted to lower the cost of prescription drugs, reduce health insurance premiums, make investments to address the climate crisis, or require the wealthiest corporations to pay their fair share.",1
6,"Pedophiles pursue kids without penalty. Trans activists traffic puberty-blocking drugs to minors without penalty. Drag queens gyrate for children without penalty.

Penalties only apply if we misgender the perpetrators or ""incite violence"" against them by noticing their crimes. https://t.co/nVTzJYiUKx",1
7,"Watch: For decades, Thailand had some of the world's harshest drug laws. In June, cannabis became legal—but the transition isn't easy https://t.co/UvROtC8wQK https://t.co/XInOrX8cP0",1
8,"This is Christine Grady, head of the NIH bioethics - the company that approves drugs for the FDA https://t.co/tap8kjbg6F

And this is her husband. https://t.co/Qp6U6uVF28",1
9,"Wisconsin ""kid friendly"" Pride festival featured booth providing ""free letters of readiness 4 surgery,” scantily-clad drag queens, (including 16 y.o. drag performer), people in furry fetish costumes, free binders, &amp; kids wearing sexuality flags as capes.

https://t.co/xdHMK9uBy5",1
10,"Watch: For decades, Thailand had some of the world's harshest drug laws. In June, cannabis became legal—but the transition isn't easy https://t.co/UvROtC8wQK https://t.co/XInOrX8cP0",1
11,"Our Ubuntu brought us drugs.
Our Ubuntu brought us Human trafficking.
Our Ubuntu made it possible for our hijacked cars to cross illegal to Zimbabwe and Mozambique.
Our Ubuntu brought us car spikes.
Our Ubuntu made us lose Kasi economy.🇿🇦",1
12,"""Homeless ppl use drugs""

So I guess you want to ban alcohol in hotels? Prescription drugs? Putting aside the absurdity of thinking keeping out unhoused = keeping out substance use - if you think prohibiting substances prevents harm, 100 years of drug war victims have some news",1
13,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
14,"Nevr forget u r investigating a person's mysterious death case whose intelligence is unquestionable

If Sushant ws consuming n financing drugs being aware of its illigalities,y he sud let tem to mk such vdo which cn b threat to him later..
@dg_ncb
 Disappointed By Injustice 2SSR https://t.co/cKfyZ6JhKV",1
15,"You want your student loans paid for?…
How about you stop doing drugs, stop going to Starbucks every morning, stop door dashing every meal, stop buying designer clothes, stop going out every weekend and getting drunk.",1
16,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
17,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
18,Rue stole them drugs. Maddy and Cassie ruined completely. Cal still standing. Ashtray gone and Fez future just in the gutter. Kat finna get sent to boarding school with no warning. Gia still peeking behind doors. It’s getting bad.,1
19,let’s cancel chase atlantic they talk about drugs,1
20,"Drugs recovered from Gujarat, Tripura .... !!

#BevdiSarkar 

#NashediSarkar of @bjp4india

@AamAadmiParty https://t.co/85y7xV01KY",1
21,"I don't say ""no"" to drugs. I say ""no thank you"" because I wasn't raised in a barn like some of you hoodlums.",1
22,Drugs are awesome and I love doing them.,1
23,"This is Christine Grady, head of the NIH bioethics - the company that approves drugs for the FDA https://t.co/tap8kjbg6F

And this is her husband. https://t.co/Qp6U6uVF28",1
24,"Gladys says that the police and authorities should be informed of drug dealers and Philimon feels that there should be stricter laws penalising people using drugs. 

Do you agree? https://t.co/FC4KDvQMzS 

#debate #DRUGS #uganda #inequalityquestion https://t.co/5LoK6jejqz",1
25,The orange hi c from McDonalds got drugs in it,1
26,"@DonegalPol @midgetmummsie Then that child should not be residing with a parent who chooses drugs over the child! Sadly our abuser has done class A drugs, had abusive partners but Swindon Child Services don’t care! Until children are killed/murdered they do not care about them!",1
27,"Watch: For decades, Thailand had some of the world's harshest drug laws. In June, cannabis became legal—but the transition isn't easy https://t.co/UvROtC8wQK https://t.co/XInOrX8cP0",1
28,"@LionBlogosphere @DanielMechanic5 ""your brain on drugs"" Reagan time ads were lame.
We need these public service ads. 
RETVRN. https://t.co/FYHBSl4Xw2",1
29,"Once again I’ve been told I’m a ‘liar’ as well as being accused of ‘chasing likes’ 🤦🏻‍♀️
For anyone who genuinely believes I somehow ‘enjoyed’ the fact my partner got injured, you’re a cretin. We have a duty to report the truth. His arm after clot-buster drugs👇🏻 https://t.co/G4rcuxDE7Q",1
30,Rue stole them drugs. Maddy and Cassie ruined completely. Cal still standing. Ashtray gone and Fez future just in the gutter. Kat finna get sent to boarding school with no warning. Gia still peeking behind doors. It’s getting bad.,1
31,"If they allow trans people in sports, they should also allow non-trans performance drugs to have fair competitions.",1
32,drugs &amp; fucking money only thing that i need,1
33,"Our Ubuntu brought us drugs.
Our Ubuntu brought us Human trafficking.
Our Ubuntu made it possible for our hijacked cars to cross illegal to Zimbabwe and Mozambique.
Our Ubuntu brought us car spikes.
Our Ubuntu made us lose Kasi economy.🇿🇦",1
34,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
35,Rue stole them drugs. Maddy and Cassie ruined completely. Cal still standing. Ashtray gone and Fez future just in the gutter. Kat finna get sent to boarding school with no warning. Gia still peeking behind doors. It’s getting bad.,1
36,"We fought to lower the price of insulin and prescription drugs. Republicans are fighting to investigate the FBI.

#VoteBlue2022",1
37,"Now.Make your religion. Do hugs, not drugs. Spread love.
An empire there isn't ے⁦نون⁩- . The only loss    ك̷و̷د̶⁩ ⁦̸خ̷ص̸م̴⁩  .   is the best part https://t.co/9nzGGR2tlM",1
38,Rue stole them drugs. Maddy and Cassie ruined completely. Cal still standing. Ashtray gone and Fez future just in the gutter. Kat finna get sent to boarding school with no warning. Gia still peeking behind doors. It’s getting bad.,1
39,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
40,@LBC @wesstreeting @TomSwarbrick1 The violence is directly related to legal status. If you want to remove violence associated with drugs - which have always been taken by people and always will - deal with their legal status. Blaming users is a cop-out for politicians who are too scared to take brave decisions.,1
41,"P1.36 million-worth of illegal drugs were seized in three buy-bust operations on August 16 and 17.
Read more: https://t.co/Np1KWI6JSW

#WeServeAndProtect
#PNPKakampiMo
#PulisNgPilipino
#MalasakitKaayusanKapayapaanTungosaKaunlaran

https://t.co/txtYyrzpsG
https://t.co/Et8tu4J5hM https://t.co/QB5Dxv9OFb",1
42,@Danaviva_ @DONJAZZY @itsbayanni Until he starts drugs🙃,1
43,"Benefits of pill testing: few are going to fork out R1k for gram of 50% talcum. Here's to evidence based #harmreduction to overcome moral panic re substance use. Reminder: drugs include alcohol, nicotine, headache tablets. PS sugar should be classified as substance, not nutrient. https://t.co/Fj1zQnYczt",1
44,"In the Harehills district of Leeds rival African gangs traded blows with machetes. 

The @WestYorksPolice found two blades &amp; a quantity of Class A drugs were recovered.

Always remember the mantra: 

Diversity is our strength. https://t.co/pTCwDnmTQA",1
45,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
46,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
47,"If a Nigerian artiste has not dropped a song that encourages smoking weed, taking drugs and doing fraud, then he is not ready for stardom. From Davido to wizkid to burna boy to olamide, All your fav artist do it with the exception of few. Even asake sef dey promote weed smoking",1
48,@rushirajmusic @DailyLoud all countries that have decriminalized drugs have seen a decrease in addicts,1
49,congratulations to drugs for winning the war on drugs https://t.co/tUTgh2gJ2n,1
50,"In the Harehills district of Leeds rival African gangs traded blows with machetes. 

The @WestYorksPolice found two blades &amp; a quantity of Class A drugs were recovered.

Always remember the mantra: 

Diversity is our strength. https://t.co/pTCwDnmTQA",1
51,"This is Christine Grady, head of the NIH bioethics - the company that approves drugs for the FDA https://t.co/tap8kjbg6F

And this is her husband. https://t.co/Qp6U6uVF28",1
52,"A regional high-value suspect for illegal drugs and her live-in partner were arrested in a police operation.

Read more: https://t.co/qdQtlnLt9j

#WeServeAndProtect
#PNPKakampiMo
#PulisNgPilipino
#MalasakitKaayusanKapayapaanTungosaKaunlaran

https://t.co/txtYyrzpsG https://t.co/nROTipbb66",1
53,"#HindusUnderAttack  This is how J!hadis #Pakistani Drugs smuggler was sent to India to destroyed our community, 
but troops of #BSF last night seized abt 8kgs drugs n found blood along LOC after open fire at the smugglers who escaped back to Pakistan #Kashmir #SarTanSeJuda NDTV https://t.co/imLDSbbny1",1
54,"Drugs not only cost you money but your life too, eventually!
#Drugfreepeshawar #SocialReintegration #commisionersghazi https://t.co/fzY9Eh6Isj",1
55,"Health workers are using expired drugs to treat chronic conditions, while tens of thousands of patients with diabetes, cancer, and HIV haven’t been treated in months.
#EndTigraySiege #SupportS3199 @SenTomCotton @JohnBoozman @CaptMarkKelly @SenDanSullivan",1
56,"In the Harehills district of Leeds rival African gangs traded blows with machetes. 

The @WestYorksPolice found two blades &amp; a quantity of Class A drugs were recovered.

Always remember the mantra: 

Diversity is our strength. https://t.co/pTCwDnmTQA",1
